model_name,split,rows,mae_mm_day,rmse_mm_day,r2,wet_day_accuracy,target_mean_mm_day,prediction_mean_mm_day,target_std_mm_day,prediction_std_mm_day,std_capture_ratio,max_prediction_mm_day
gradient_boosting_log,train,17532,4.171167401013006,9.047359050196507,0.39602091012571383,0.8463381245722108,6.530662788044718,5.364359159668328,11.64155178170247,6.043060129508406,0.5190940385633593,99.2162744444126
gradient_boosting_log,validation,4392,4.476264450554736,10.24052667030675,0.27462046228423476,0.8538251366120219,6.414278233151183,5.334009184812544,12.023741834137526,5.856787127350796,0.4871018696294978,78.83960521470644
gradient_boosting_log,test,4380,5.225585003415412,12.650691415632764,0.2194997373130605,0.8406392694063927,7.401986301369863,5.5055086844738135,14.319496098688678,5.736720742664595,0.40062308779077366,89.05229968155571
