entity_id,country,location_name,month,valid_pairs,bias_mm,mae_mm,rmse_mm,smape_pct,pearson_corr,spearman_corr,wet_day_agreement_pct,wet_day_cohen_kappa,wet_day_jaccard,mean_daily_rainfall_mm,mean_abs_diff_relative_to_mean,high_gap_10mm_ratio,high_gap_20mm_ratio,month_name
SEA_KH_PHNOM_PENH,Cambodia,Phnom Penh,1,186.0,-0.08639784946236563,0.4905913978494624,1.821818334250359,60.56909502549607,0.5958209703017904,0.5661902687469956,92.47311827956989,0.5213235294117645,0.391304347826087,0.4541129032258065,1.080329128030057,0.005376344086021506,0.0,Jan
SEA_KH_PHNOM_PENH,Cambodia,Phnom Penh,2,170.0,-0.3024705882352941,0.9077647058823529,2.7600323953768027,86.57167620300652,0.49432303744908185,0.46281640069323704,88.23529411764706,0.47852760736196287,0.375,0.7175882352941176,1.265021721329177,0.01764705882352941,0.0058823529411764705,Feb
SEA_KH_PHNOM_PENH,Cambodia,Phnom Penh,3,186.0,-0.07817204301075266,1.2502150537634407,3.115850390489566,117.42342753436942,0.6638405680358992,0.37600331791757,76.88172043010752,0.25572305974316023,0.24561403508771928,1.2813440860215053,0.9757059531679547,0.026881720430107527,0.0,Mar
SEA_KH_PHNOM_PENH,Cambodia,Phnom Penh,4,180.0,-0.971,3.602,6.373105382952821,135.9268272919833,0.26645614680730806,0.44208906021286526,64.44444444444444,0.2843831531867314,0.42857142857142855,2.9650555555555558,1.2148170350589886,0.11666666666666667,0.022222222222222223,Apr
SEA_KH_PHNOM_PENH,Cambodia,Phnom Penh,5,186.0,-2.318817204301075,5.998387096774194,9.146650776656314,111.35559005237754,0.22420156211429373,0.43839642752724073,65.59139784946237,0.20534045393858477,0.6121212121212121,5.691666666666667,1.0538893872422204,0.21505376344086022,0.053763440860215055,May
SEA_KH_PHNOM_PENH,Cambodia,Phnom Penh,6,180.0,2.247222222222222,9.118222222222224,26.689777610330307,109.60854574365575,0.1915008915883128,0.24617304233700774,72.22222222222221,0.28741092636579574,0.6835443037974683,7.338611111111112,1.2424997159440934,0.21666666666666667,0.08333333333333333,Jun
SEA_KH_PHNOM_PENH,Cambodia,Phnom Penh,7,186.0,0.0766129032258066,7.318763440860215,10.660031647757092,107.93956222421998,0.24814309434098372,0.30778043332049076,76.34408602150538,0.2611050920910075,0.7426900584795322,7.436693548387097,0.9841421314803807,0.26344086021505375,0.07526881720430108,Jul
SEA_KH_PHNOM_PENH,Cambodia,Phnom Penh,8,186.0,-1.0777956989247313,7.281881720430107,12.973470883853462,105.34013330670695,0.24572592481581546,0.4034298967697241,67.74193548387096,0.11330049261083715,0.653179190751445,7.580456989247312,0.9606124973466191,0.1989247311827957,0.08064516129032258,Aug
SEA_KH_PHNOM_PENH,Cambodia,Phnom Penh,9,180.0,-3.1302777777777773,8.308055555555557,11.699194203020992,91.74197635306375,0.34181448139064874,0.27882363728367154,84.44444444444444,0.1974522292993632,0.84,10.064861111111112,0.8254515847773021,0.3111111111111111,0.07222222222222222,Sep
SEA_KH_PHNOM_PENH,Cambodia,Phnom Penh,10,186.0,-3.156021505376344,8.977956989247312,12.765591226215836,94.00316539958197,0.19446550996582473,0.4109074111979765,84.40860215053763,0.43494657448145824,0.8294117647058824,10.159086021505377,0.883736683532208,0.34408602150537637,0.14516129032258066,Oct
SEA_KH_PHNOM_PENH,Cambodia,Phnom Penh,11,180.0,-2.4330555555555557,5.424388888888888,10.357825570821106,110.86946724612588,0.3357587882503121,0.6586780413239912,78.33333333333333,0.5605908863294943,0.6776859504132231,5.194027777777778,1.04435115096079,0.16111111111111112,0.06111111111111111,Nov
SEA_KH_PHNOM_PENH,Cambodia,Phnom Penh,12,186.0,-0.23037634408602142,1.3582258064516126,4.372734743817071,81.41776645528034,0.29600397409637347,0.6320363162500227,85.48387096774194,0.5305664610207516,0.4489795918367347,1.1568548387096775,1.1740676183646954,0.03225806451612903,0.016129032258064516,Dec
SEA_SG_SINGAPORE,Singapore,Singapore,1,186.0,5.082688172043011,8.434086021505378,16.118799182841574,81.44259354260973,0.7725011600714703,0.6573869819817837,82.79569892473118,0.4124383020730507,0.8106508875739645,12.691344086021505,0.6645542003805799,0.22043010752688172,0.10215053763440861,Jan
SEA_SG_SINGAPORE,Singapore,Singapore,2,170.0,6.574352941176471,8.77564705882353,21.115410068311274,103.09010584361226,0.4394051091213851,0.44053117171496775,67.64705882352942,0.23473563594696353,0.6232876712328768,8.098352941176469,1.0836335636990695,0.19411764705882353,0.07647058823529412,Feb
SEA_SG_SINGAPORE,Singapore,Singapore,3,186.0,7.529301075268819,13.014139784946238,29.85912157780013,101.866106463376,0.15921536629390634,0.3524714500836353,76.88172043010752,0.19939939939939952,0.7542857142857143,11.673252688172045,1.1148683346003452,0.27419354838709675,0.16666666666666666,Mar
SEA_SG_SINGAPORE,Singapore,Singapore,4,180.0,-0.8909444444444443,6.987944444444444,10.489953103379973,75.64424913554967,0.32490810112597973,0.4369141370968362,92.22222222222223,0.4911147011308565,0.9186046511627907,9.70286111111111,0.7201942152631755,0.25555555555555554,0.05,Apr
SEA_SG_SINGAPORE,Singapore,Singapore,5,186.0,2.7474731182795695,10.49252688172043,19.016993631333886,87.32269708387958,0.16561786955167662,0.4180450180073864,87.09677419354838,0.31407498463429623,0.8659217877094972,11.524274193548386,0.9104718184060537,0.3064516129032258,0.12903225806451613,May
SEA_SG_SINGAPORE,Singapore,Singapore,6,180.0,0.2521666666666672,10.721055555555555,21.365477306991192,85.23137602795445,0.044353526592438124,0.36660565209864815,85.0,0.18346774193548374,0.8465909090909091,11.573861111111112,0.9263162441388583,0.25,0.12777777777777777,Jun
