entity_id,date,rainfall_mm,source_bias_mm,source_abs_diff_mm,wet_day,heavy_rain_day,rainfall_lag_1d,rainfall_rolling_30d_sum,rainfall_anomaly_mm,rainfall_zscore_city_month,wet_spell_days,dry_spell_days,month_sin,month_cos
SEA_BN_BANDAR_SERI_BEGAWAN,2020-01-30,1.355,-1.89,1.89,True,False,2.885,184.325,-9.82983870967742,-0.9419138865102645,6,0,0.49999999999999994,0.8660254037844387
SEA_BN_BANDAR_SERI_BEGAWAN,2020-01-31,0.76,-1.08,1.08,False,False,1.355,183.39000000000001,-10.42483870967742,-0.9989279209238566,0,1,0.49999999999999994,0.8660254037844387
SEA_BN_BANDAR_SERI_BEGAWAN,2020-02-01,0.635,-0.53,0.53,False,False,0.76,182.74,-6.5969411764705885,-0.726885979862736,0,2,0.8660254037844386,0.5000000000000001
SEA_BN_BANDAR_SERI_BEGAWAN,2020-02-02,1.925,-3.5500000000000003,3.5500000000000003,True,False,0.635,181.29500000000002,-5.3069411764705885,-0.5847469355784883,1,0,0.8660254037844386,0.5000000000000001
SEA_BN_BANDAR_SERI_BEGAWAN,2020-02-03,1.095,-1.6099999999999999,1.6099999999999999,True,False,1.925,180.755,-6.136941176470589,-0.6762007392652523,2,0,0.8660254037844386,0.5000000000000001
SEA_BN_BANDAR_SERI_BEGAWAN,2020-02-04,0.66,-0.6799999999999999,0.6799999999999999,False,False,1.095,176.88500000000002,-6.571941176470588,-0.7241313472215682,0,1,0.8660254037844386,0.5000000000000001
SEA_BN_BANDAR_SERI_BEGAWAN,2020-02-05,0.3349999999999999,0.47,0.47,False,False,0.66,176.57999999999998,-6.896941176470588,-0.759941571556747,0,2,0.8660254037844386,0.5000000000000001
SEA_BN_BANDAR_SERI_BEGAWAN,2020-02-06,0.425,-0.75,0.75,False,False,0.3349999999999999,175.815,-6.8069411764705885,-0.7500248940485437,0,3,0.8660254037844386,0.5000000000000001
SEA_BN_BANDAR_SERI_BEGAWAN,2020-02-07,1.295,-2.41,2.41,True,False,0.425,137.79999999999998,-5.936941176470588,-0.6541636781359116,1,0,0.8660254037844386,0.5000000000000001
SEA_BN_BANDAR_SERI_BEGAWAN,2020-02-08,8.055,-12.690000000000001,12.690000000000001,True,False,1.295,145.125,0.8230588235294114,0.09068898803580444,2,0,0.8660254037844386,0.5000000000000001
SEA_BN_BANDAR_SERI_BEGAWAN,2020-02-09,10.13,-7.54,7.54,True,False,8.055,146.91,2.8980588235294125,0.3193234972527144,3,0,0.8660254037844386,0.5000000000000001
SEA_BN_BANDAR_SERI_BEGAWAN,2020-02-10,2.86,4.72,4.72,True,False,10.13,130.655,-4.371941176470589,-0.48172367479882056,4,0,0.8660254037844386,0.5000000000000001
SEA_BN_BANDAR_SERI_BEGAWAN,2020-02-11,0.365,0.73,0.73,False,False,2.86,108.895,-6.866941176470588,-0.7566360123873458,0,1,0.8660254037844386,0.5000000000000001
SEA_BN_BANDAR_SERI_BEGAWAN,2020-02-12,1.525,-0.75,0.75,True,False,0.365,106.78,-5.706941176470588,-0.6288210578371697,1,0,0.8660254037844386,0.5000000000000001
SEA_BN_BANDAR_SERI_BEGAWAN,2020-02-13,0.8500000000000001,-1.5,1.5,False,False,1.525,97.74499999999999,-6.381941176470589,-0.7031961391486947,0,1,0.8660254037844386,0.5000000000000001
SEA_BN_BANDAR_SERI_BEGAWAN,2020-02-14,5.285,-7.829999999999999,7.829999999999999,True,False,0.8500000000000001,97.465,-1.9469411764705882,-0.21452430860556437,1,0,0.8660254037844386,0.5000000000000001
SEA_BN_BANDAR_SERI_BEGAWAN,2020-02-15,69.87,125.74000000000001,125.74000000000001,True,True,5.285,154.675,62.63805882352942,6.9017936565867855,2,0,0.8660254037844386,0.5000000000000001
SEA_BN_BANDAR_SERI_BEGAWAN,2020-02-16,39.76,45.92,45.92,True,True,69.87,182.075,32.528058823529406,3.58411410356454,3,0,0.8660254037844386,0.5000000000000001
SEA_BN_BANDAR_SERI_BEGAWAN,2020-02-17,3.755,1.5099999999999998,1.5099999999999998,True,False,39.76,181.135,-3.4769411764705884,-0.3831078262450208,4,0,0.8660254037844386,0.5000000000000001
SEA_BN_BANDAR_SERI_BEGAWAN,2020-02-18,4.845000000000001,4.69,4.69,True,False,3.755,180.255,-2.3869411764705877,-0.2630058430901139,5,0,0.8660254037844386,0.5000000000000001
SEA_BN_BANDAR_SERI_BEGAWAN,2020-02-19,2.265,3.33,3.33,True,False,4.845000000000001,182.0,-4.966941176470588,-0.547283931658609,6,0,0.8660254037844386,0.5000000000000001
SEA_BN_BANDAR_SERI_BEGAWAN,2020-02-20,0.1,0.2,0.2,False,False,2.265,181.6,-7.131941176470589,-0.7858351183837223,0,1,0.8660254037844386,0.5000000000000001
SEA_BN_BANDAR_SERI_BEGAWAN,2020-02-21,0.16,0.32,0.32,False,False,0.1,181.44,-7.071941176470588,-0.7792240000449201,0,2,0.8660254037844386,0.5000000000000001
SEA_BN_BANDAR_SERI_BEGAWAN,2020-02-22,0.02,0.04,0.04,False,False,0.16,181.205,-7.211941176470589,-0.7946499428354586,0,3,0.8660254037844386,0.5000000000000001
SEA_BN_BANDAR_SERI_BEGAWAN,2020-02-23,0.0,0.0,0.0,False,False,0.02,181.085,-7.231941176470588,-0.7968536489483926,0,4,0.8660254037844386,0.5000000000000001
SEA_BN_BANDAR_SERI_BEGAWAN,2020-02-24,0.1,-0.2,0.2,False,False,0.0,179.09,-7.131941176470589,-0.7858351183837223,0,5,0.8660254037844386,0.5000000000000001
SEA_BN_BANDAR_SERI_BEGAWAN,2020-02-25,1.42,-2.76,2.76,True,False,0.1,172.54500000000002,-5.811941176470588,-0.6403905149300736,1,0,0.8660254037844386,0.5000000000000001
SEA_BN_BANDAR_SERI_BEGAWAN,2020-02-26,4.53,-7.74,7.74,True,False,1.42,169.81000000000003,-2.701941176470588,-0.29771421436882556,2,0,0.8660254037844386,0.5000000000000001
SEA_BN_BANDAR_SERI_BEGAWAN,2020-02-27,1.11,-1.18,1.18,True,False,4.53,168.375,-6.121941176470588,-0.6745479596805517,3,0,0.8660254037844386,0.5000000000000001
SEA_BN_BANDAR_SERI_BEGAWAN,2020-02-28,3.1900000000000004,-5.42,5.42,True,False,1.11,168.68,-4.041941176470588,-0.44536252393540826,4,0,0.8660254037844386,0.5000000000000001
SEA_BN_BANDAR_SERI_BEGAWAN,2020-02-29,0.31,0.020000000000000018,0.020000000000000018,False,False,3.1900000000000004,167.63500000000002,-6.921941176470589,-0.7626962041979146,0,1,0.8660254037844386,0.5000000000000001
SEA_BN_BANDAR_SERI_BEGAWAN,2020-03-01,1.1,-1.5999999999999999,1.5999999999999999,True,False,0.31,167.975,-7.065913978494624,-0.7091818994136708,1,0,1.0,6.123233995736766e-17
SEA_BN_BANDAR_SERI_BEGAWAN,2020-03-02,57.67,110.94,110.94,True,True,1.1,225.01000000000002,49.50408602150538,4.9685577634145615,2,0,1.0,6.123233995736766e-17
SEA_BN_BANDAR_SERI_BEGAWAN,2020-03-03,56.105,56.410000000000004,56.410000000000004,True,True,57.67,279.19,47.939086021505375,4.811484003960325,3,0,1.0,6.123233995736766e-17
SEA_BN_BANDAR_SERI_BEGAWAN,2020-03-04,20.83,20.06,20.06,True,True,56.105,298.925,12.664086021505375,1.2710515025237696,4,0,1.0,6.123233995736766e-17
SEA_BN_BANDAR_SERI_BEGAWAN,2020-03-05,31.735,16.269999999999996,16.269999999999996,True,True,20.83,330.0,23.569086021505377,2.3655494877304495,5,0,1.0,6.123233995736766e-17
SEA_BN_BANDAR_SERI_BEGAWAN,2020-03-06,1.985,-1.03,1.03,True,False,31.735,331.65000000000003,-6.180913978494623,-0.6203574411919457,6,0,1.0,6.123233995736766e-17
SEA_BN_BANDAR_SERI_BEGAWAN,2020-03-07,0.355,-0.69,0.69,False,False,1.985,331.58,-7.810913978494623,-0.7839550309110551,0,1,1.0,6.123233995736766e-17
SEA_BN_BANDAR_SERI_BEGAWAN,2020-03-08,0.6,-1.2,1.2,False,False,0.355,330.885,-7.565913978494624,-0.759365209143459,0,2,1.0,6.123233995736766e-17
SEA_BN_BANDAR_SERI_BEGAWAN,2020-03-09,3.035,-2.9299999999999997,2.9299999999999997,True,False,0.6,325.865,-5.130913978494624,-0.5149724907593907,1,0,1.0,6.123233995736766e-17
SEA_BN_BANDAR_SERI_BEGAWAN,2020-03-10,4.655,-3.69,3.69,True,False,3.035,320.39,-3.5109139784946235,-0.352378567234877,2,0,1.0,6.123233995736766e-17
SEA_BN_BANDAR_SERI_BEGAWAN,2020-03-11,4.265,-0.6699999999999995,0.6699999999999995,True,False,4.655,321.795,-3.900913978494624,-0.3915215488241118,3,0,1.0,6.123233995736766e-17
SEA_BN_BANDAR_SERI_BEGAWAN,2020-03-12,2.265,-2.87,2.87,True,False,4.265,323.69500000000005,-5.900913978494623,-0.5922547877432643,4,0,1.0,6.123233995736766e-17
SEA_BN_BANDAR_SERI_BEGAWAN,2020-03-13,1.325,-2.5500000000000003,2.5500000000000003,True,False,2.265,323.495,-6.840913978494624,-0.6865994100352661,5,0,1.0,6.123233995736766e-17
SEA_BN_BANDAR_SERI_BEGAWAN,2020-03-14,1.1700000000000002,-2.06,2.06,True,False,1.325,323.815,-6.995913978494624,-0.7021562360515005,6,0,1.0,6.123233995736766e-17
SEA_BN_BANDAR_SERI_BEGAWAN,2020-03-15,0.395,-0.41,0.41,False,False,1.1700000000000002,318.925,-7.770913978494624,-0.7799403661326721,0,1,1.0,6.123233995736766e-17
SEA_BN_BANDAR_SERI_BEGAWAN,2020-03-16,0.0,0.0,0.0,False,False,0.395,249.055,-8.165913978494624,-0.8195851808192047,0,2,1.0,6.123233995736766e-17
SEA_BN_BANDAR_SERI_BEGAWAN,2020-03-17,0.26,-0.48,0.48,False,False,0.0,209.555,-7.905913978494624,-0.7934898597597149,0,3,1.0,6.123233995736766e-17
SEA_BN_BANDAR_SERI_BEGAWAN,2020-03-18,0.7000000000000001,-1.2,1.2,False,False,0.26,206.5,-7.465913978494624,-0.7493285471975013,0,4,1.0,6.123233995736766e-17
SEA_BN_BANDAR_SERI_BEGAWAN,2020-03-19,4.215,-5.77,5.77,True,False,0.7000000000000001,205.87,-3.950913978494624,-0.3965398797970906,1,0,1.0,6.123233995736766e-17
SEA_BN_BANDAR_SERI_BEGAWAN,2020-03-20,3.83,-2.34,2.34,True,False,4.215,207.435,-4.335913978494624,-0.43518102828902744,2,0,1.0,6.123233995736766e-17
SEA_BN_BANDAR_SERI_BEGAWAN,2020-03-21,5.335,0.2699999999999996,0.2699999999999996,True,False,3.83,212.67000000000002,-2.830913978494624,-0.2841292660023651,3,0,1.0,6.123233995736766e-17
SEA_BN_BANDAR_SERI_BEGAWAN,2020-03-22,1.785,-1.83,1.83,True,False,5.335,214.29500000000002,-6.380913978494624,-0.640430765083861,4,0,1.0,6.123233995736766e-17
SEA_BN_BANDAR_SERI_BEGAWAN,2020-03-23,4.075,-0.8500000000000001,0.8500000000000001,True,False,1.785,218.35,-4.090913978494624,-0.4105912065214312,5,0,1.0,6.123233995736766e-17
SEA_BN_BANDAR_SERI_BEGAWAN,2020-03-24,5.48,1.96,1.96,True,False,4.075,223.82999999999998,-2.6859139784946233,-0.26957610618072647,6,0,1.0,6.123233995736766e-17
SEA_BN_BANDAR_SERI_BEGAWAN,2020-03-25,4.21,-7.380000000000001,7.380000000000001,True,False,5.48,227.94,-3.955913978494624,-0.39704171289438844,7,0,1.0,6.123233995736766e-17
SEA_BN_BANDAR_SERI_BEGAWAN,2020-03-26,11.535,-20.53,20.53,True,False,4.21,238.05499999999998,3.3690860215053764,0.33814377464700807,8,0,1.0,6.123233995736766e-17
SEA_BN_BANDAR_SERI_BEGAWAN,2020-03-27,6.545,-6.91,6.91,True,False,11.535,240.07,-1.6209139784946238,-0.16268565645627778,9,0,1.0,6.123233995736766e-17
SEA_BN_BANDAR_SERI_BEGAWAN,2020-03-28,17.564999999999998,3.7300000000000004,3.7300000000000004,True,False,6.545,256.525,9.399086021505374,0.943354489988253,10,0,1.0,6.123233995736766e-17
SEA_BN_BANDAR_SERI_BEGAWAN,2020-03-29,19.625,-14.350000000000001,14.350000000000001,True,False,17.564999999999998,272.96,11.459086021505376,1.1501097260749804,11,0,1.0,6.123233995736766e-17
SEA_BN_BANDAR_SERI_BEGAWAN,2020-03-30,12.255,2.51,2.51,True,False,19.625,284.905,4.089086021505377,0.4104077406579031,12,0,1.0,6.123233995736766e-17
SEA_BN_BANDAR_SERI_BEGAWAN,2020-03-31,15.485,2.17,2.17,True,False,12.255,299.28999999999996,7.319086021505376,0.7345919215123344,13,0,1.0,6.123233995736766e-17
SEA_BN_BANDAR_SERI_BEGAWAN,2020-04-01,2.095,-0.2100000000000002,0.2100000000000002,True,False,15.485,243.71499999999997,-5.731944444444444,-0.6141760110065766,14,0,0.8660254037844387,-0.4999999999999998
SEA_BN_BANDAR_SERI_BEGAWAN,2020-04-02,1.405,0.81,0.81,True,False,2.095,189.015,-6.421944444444445,-0.6881092899666124,15,0,0.8660254037844387,-0.4999999999999998
SEA_BN_BANDAR_SERI_BEGAWAN,2020-04-03,3.6,-5.3999999999999995,5.3999999999999995,True,False,1.405,171.78500000000003,-4.226944444444445,-0.4529157431299771,16,0,0.8660254037844387,-0.4999999999999998
SEA_BN_BANDAR_SERI_BEGAWAN,2020-04-04,1.285,-1.83,1.83,True,False,3.6,141.335,-6.541944444444445,-0.7009672515248794,17,0,0.8660254037844387,-0.4999999999999998
SEA_BN_BANDAR_SERI_BEGAWAN,2020-04-05,3.835,-5.73,5.73,True,False,1.285,143.185,-3.991944444444445,-0.42773556841170407,18,0,0.8660254037844387,-0.4999999999999998
SEA_BN_BANDAR_SERI_BEGAWAN,2020-04-06,9.36,-5.68,5.68,True,False,3.835,152.19,1.5330555555555545,0.16426641166684244,19,0,0.8660254037844387,-0.4999999999999998
SEA_BN_BANDAR_SERI_BEGAWAN,2020-04-07,15.015,1.83,1.83,True,False,9.36,166.60500000000002,7.188055555555556,0.7701978501001785,20,0,0.8660254037844387,-0.4999999999999998
SEA_BN_BANDAR_SERI_BEGAWAN,2020-04-08,16.82,-11.36,11.36,True,False,15.015,180.39000000000001,8.993055555555555,0.9636030218724457,21,0,0.8660254037844387,-0.4999999999999998
SEA_BN_BANDAR_SERI_BEGAWAN,2020-04-09,4.81,3.82,3.82,True,False,16.82,180.54500000000002,-3.0169444444444453,-0.32326463075078415,22,0,0.8660254037844387,-0.4999999999999998
SEA_BN_BANDAR_SERI_BEGAWAN,2020-04-10,3.1750000000000003,-5.45,5.45,True,False,4.81,179.45499999999998,-4.651944444444444,-0.49845435698217294,23,0,0.8660254037844387,-0.4999999999999998
SEA_BN_BANDAR_SERI_BEGAWAN,2020-04-11,0.88,-1.4400000000000002,1.4400000000000002,False,False,3.1750000000000003,178.07,-6.946944444444445,-0.7443628717840308,0,1,0.8660254037844387,-0.4999999999999998
SEA_BN_BANDAR_SERI_BEGAWAN,2020-04-12,4.65,-4.3,4.3,True,False,0.88,181.39499999999998,-3.1769444444444446,-0.34040857949514014,1,0,0.8660254037844387,-0.4999999999999998
SEA_BN_BANDAR_SERI_BEGAWAN,2020-04-13,10.345,11.29,11.29,True,False,4.65,190.57,2.5180555555555557,0.26980884612428485,2,0,0.8660254037844387,-0.4999999999999998
SEA_BN_BANDAR_SERI_BEGAWAN,2020-04-14,8.445,-12.51,12.51,True,False,10.345,198.62,0.6180555555555554,0.06622445478505609,3,0,0.8660254037844387,-0.4999999999999998
SEA_BN_BANDAR_SERI_BEGAWAN,2020-04-15,1.585,-0.030000000000000027,0.030000000000000027,True,False,8.445,200.20499999999998,-6.241944444444445,-0.6688223476292118,4,0,0.8660254037844387,-0.4999999999999998
SEA_BN_BANDAR_SERI_BEGAWAN,2020-04-16,1.355,-2.09,2.09,True,False,1.585,201.3,-6.4719444444444445,-0.6934667739492236,5,0,0.8660254037844387,-0.4999999999999998
SEA_BN_BANDAR_SERI_BEGAWAN,2020-04-17,2.58,-4.24,4.24,True,False,1.355,203.18,-5.246944444444445,-0.5622084163752472,6,0,0.8660254037844387,-0.4999999999999998
SEA_BN_BANDAR_SERI_BEGAWAN,2020-04-18,9.15,-10.899999999999999,10.899999999999999,True,False,2.58,208.115,1.3230555555555554,0.14176497893987516,7,0,0.8660254037844387,-0.4999999999999998
SEA_BN_BANDAR_SERI_BEGAWAN,2020-04-19,1.895,-0.6100000000000001,0.6100000000000001,True,False,9.15,206.18,-5.931944444444445,-0.6356059469370219,8,0,0.8660254037844387,-0.4999999999999998
SEA_BN_BANDAR_SERI_BEGAWAN,2020-04-20,4.225,-1.3500000000000005,1.3500000000000005,True,False,1.895,205.07000000000002,-3.6019444444444453,-0.3859471933473361,9,0,0.8660254037844387,-0.4999999999999998
SEA_BN_BANDAR_SERI_BEGAWAN,2020-04-21,9.15,-11.899999999999999,11.899999999999999,True,False,4.225,212.435,1.3230555555555554,0.14176497893987516,10,0,0.8660254037844387,-0.4999999999999998
SEA_BN_BANDAR_SERI_BEGAWAN,2020-04-22,3.74,-1.9200000000000004,1.9200000000000004,True,False,9.15,212.1,-4.086944444444445,-0.4379147879786655,11,0,0.8660254037844387,-0.4999999999999998
SEA_BN_BANDAR_SERI_BEGAWAN,2020-04-23,8.280000000000001,-7.24,7.24,True,False,3.74,214.9,0.4530555555555562,0.04854475764243896,12,0,0.8660254037844387,-0.4999999999999998
SEA_BN_BANDAR_SERI_BEGAWAN,2020-04-24,4.245,5.6899999999999995,5.6899999999999995,True,False,8.280000000000001,214.935,-3.581944444444445,-0.3838041997542916,13,0,0.8660254037844387,-0.4999999999999998
SEA_BN_BANDAR_SERI_BEGAWAN,2020-04-25,9.855,-8.89,8.89,True,False,4.245,213.255,2.0280555555555555,0.21730550309469424,14,0,0.8660254037844387,-0.4999999999999998
SEA_BN_BANDAR_SERI_BEGAWAN,2020-04-26,80.175,-60.65,60.65,True,True,9.855,286.885,72.34805555555555,7.7520709762391995,15,0,0.8660254037844387,-0.4999999999999998
SEA_BN_BANDAR_SERI_BEGAWAN,2020-04-27,6.695,0.1900000000000004,0.1900000000000004,True,False,80.175,276.015,-1.1319444444444446,-0.12128748460633876,16,0,0.8660254037844387,-0.4999999999999998
SEA_BN_BANDAR_SERI_BEGAWAN,2020-04-28,25.195,8.990000000000002,8.990000000000002,True,True,6.695,281.585,17.368055555555557,1.8609815889598356,17,0,0.8660254037844387,-0.4999999999999998
SEA_BN_BANDAR_SERI_BEGAWAN,2020-04-29,8.7,11.6,11.6,True,False,25.195,278.03,0.8730555555555544,0.09354762309637353,18,0,0.8660254037844387,-0.4999999999999998
SEA_BN_BANDAR_SERI_BEGAWAN,2020-04-30,4.245,0.8900000000000006,0.8900000000000006,True,False,8.7,266.78999999999996,-3.581944444444445,-0.3838041997542916,19,0,0.8660254037844387,-0.4999999999999998
SEA_BN_BANDAR_SERI_BEGAWAN,2020-05-01,10.72,-11.959999999999999,11.959999999999999,True,False,4.245,275.415,0.43150537634408614,0.03887929496247122,20,0,0.49999999999999994,-0.8660254037844387
SEA_BN_BANDAR_SERI_BEGAWAN,2020-05-02,9.485,-7.83,7.83,True,False,10.72,283.495,-0.8034946236559151,-0.07239609559109557,21,0,0.49999999999999994,-0.8660254037844387
SEA_BN_BANDAR_SERI_BEGAWAN,2020-05-03,6.025,6.25,6.25,True,False,9.485,285.92,-4.263494623655914,-0.38414739220270744,22,0,0.49999999999999994,-0.8660254037844387
SEA_BN_BANDAR_SERI_BEGAWAN,2020-05-04,14.025,-22.75,22.75,True,False,6.025,298.65999999999997,3.736505376344086,0.3366648542981294,23,0,0.49999999999999994,-0.8660254037844387
SEA_BN_BANDAR_SERI_BEGAWAN,2020-05-05,14.745,15.290000000000001,15.290000000000001,True,False,14.025,309.57,4.456505376344085,0.4015379564832046,24,0,0.49999999999999994,-0.8660254037844387
SEA_BN_BANDAR_SERI_BEGAWAN,2020-05-06,0.93,-0.5399999999999999,0.5399999999999999,False,False,14.745,301.14,-9.358494623655915,-0.843214691692928,0,1,0.49999999999999994,-0.8660254037844387
SEA_BN_BANDAR_SERI_BEGAWAN,2020-05-07,1.48,-1.2400000000000002,1.2400000000000002,True,False,0.93,287.605,-8.808494623655914,-0.7936588497459953,1,0,0.49999999999999994,-0.8660254037844387
SEA_BN_BANDAR_SERI_BEGAWAN,2020-05-08,14.62,-17.56,17.56,True,False,1.48,285.40500000000003,4.331505376344085,0.3902752651316291,2,0,0.49999999999999994,-0.8660254037844387
SEA_BN_BANDAR_SERI_BEGAWAN,2020-05-09,2.63,-0.94,0.94,True,False,14.62,283.225,-7.658494623655915,-0.6900420893115001,3,0,0.49999999999999994,-0.8660254037844387
SEA_BN_BANDAR_SERI_BEGAWAN,2020-05-10,1.125,0.04999999999999982,0.04999999999999982,True,False,2.63,281.175,-9.163494623655914,-0.82564489318447,4,0,0.49999999999999994,-0.8660254037844387
SEA_BN_BANDAR_SERI_BEGAWAN,2020-05-11,17.259999999999998,-0.4800000000000004,0.4800000000000004,True,False,1.125,297.555,6.9715053763440835,0.6281433064769051,5,0,0.49999999999999994,-0.8660254037844387
SEA_BN_BANDAR_SERI_BEGAWAN,2020-05-12,16.744999999999997,13.09,13.09,True,False,17.259999999999998,309.65,6.456505376344083,0.5817410181084137,6,0,0.49999999999999994,-0.8660254037844387
SEA_BN_BANDAR_SERI_BEGAWAN,2020-05-13,0.07,0.14,0.14,False,False,16.744999999999997,299.375,-10.218494623655914,-0.9207020081917678,0,1,0.49999999999999994,-0.8660254037844387
