entity_id,month,source_bias_train_city_month_mm,source_bias_train_city_month_std_mm,source_bias_train_city_month_n,source_bias_train_city_fallback_mm,source_bias_train_global_fallback_mm,bias_formula
SEA_LA_VIENTIANE,9,-5.586833333333334,9.819701854425317,120,-1.7037577002053388,-0.22088295687885007,"mean_train(nasa_power_precipitation_mm - open_meteo_precipitation_mm | entity_id, month)"
SEA_LA_VIENTIANE,10,-1.0853225806451614,7.372457691667067,124,-1.7037577002053388,-0.22088295687885007,"mean_train(nasa_power_precipitation_mm - open_meteo_precipitation_mm | entity_id, month)"
SEA_LA_VIENTIANE,11,-0.44083333333333335,3.133599853078833,120,-1.7037577002053388,-0.22088295687885007,"mean_train(nasa_power_precipitation_mm - open_meteo_precipitation_mm | entity_id, month)"
SEA_LA_VIENTIANE,12,-0.03919354838709677,0.41376046008774453,124,-1.7037577002053388,-0.22088295687885007,"mean_train(nasa_power_precipitation_mm - open_meteo_precipitation_mm | entity_id, month)"
SEA_MM_YANGON,1,0.043548387096774194,0.6924179309749199,124,-1.6023134839151267,-0.22088295687885007,"mean_train(nasa_power_precipitation_mm - open_meteo_precipitation_mm | entity_id, month)"
SEA_MM_YANGON,2,0.23336283185840706,1.3346365279807384,113,-1.6023134839151267,-0.22088295687885007,"mean_train(nasa_power_precipitation_mm - open_meteo_precipitation_mm | entity_id, month)"
SEA_MM_YANGON,3,-0.22217741935483873,3.1073546537008303,124,-1.6023134839151267,-0.22088295687885007,"mean_train(nasa_power_precipitation_mm - open_meteo_precipitation_mm | entity_id, month)"
SEA_MM_YANGON,4,1.6344166666666666,4.972235652898521,120,-1.6023134839151267,-0.22088295687885007,"mean_train(nasa_power_precipitation_mm - open_meteo_precipitation_mm | entity_id, month)"
SEA_MM_YANGON,5,1.6233064516129032,15.780539560353851,124,-1.6023134839151267,-0.22088295687885007,"mean_train(nasa_power_precipitation_mm - open_meteo_precipitation_mm | entity_id, month)"
SEA_MM_YANGON,6,-5.661416666666667,9.283563345847245,120,-1.6023134839151267,-0.22088295687885007,"mean_train(nasa_power_precipitation_mm - open_meteo_precipitation_mm | entity_id, month)"
SEA_MM_YANGON,7,-2.33991935483871,17.576276902391502,124,-1.6023134839151267,-0.22088295687885007,"mean_train(nasa_power_precipitation_mm - open_meteo_precipitation_mm | entity_id, month)"
SEA_MM_YANGON,8,-3.599112903225806,23.613623462480287,124,-1.6023134839151267,-0.22088295687885007,"mean_train(nasa_power_precipitation_mm - open_meteo_precipitation_mm | entity_id, month)"
SEA_MM_YANGON,9,-4.890583333333334,18.892048983181077,120,-1.6023134839151267,-0.22088295687885007,"mean_train(nasa_power_precipitation_mm - open_meteo_precipitation_mm | entity_id, month)"
SEA_MM_YANGON,10,-5.29258064516129,12.477036655096851,124,-1.6023134839151267,-0.22088295687885007,"mean_train(nasa_power_precipitation_mm - open_meteo_precipitation_mm | entity_id, month)"
SEA_MM_YANGON,11,-0.4725833333333334,3.6352354762500747,120,-1.6023134839151267,-0.22088295687885007,"mean_train(nasa_power_precipitation_mm - open_meteo_precipitation_mm | entity_id, month)"
SEA_MM_YANGON,12,-0.21733870967741936,1.7902673229423232,124,-1.6023134839151267,-0.22088295687885007,"mean_train(nasa_power_precipitation_mm - open_meteo_precipitation_mm | entity_id, month)"
SEA_MY_KUALA_LUMPUR,1,1.404516129032258,7.493130334045296,124,0.4201574264202601,-0.22088295687885007,"mean_train(nasa_power_precipitation_mm - open_meteo_precipitation_mm | entity_id, month)"
SEA_MY_KUALA_LUMPUR,2,1.8480530973451326,9.167048311597114,113,0.4201574264202601,-0.22088295687885007,"mean_train(nasa_power_precipitation_mm - open_meteo_precipitation_mm | entity_id, month)"
SEA_MY_KUALA_LUMPUR,3,1.9353225806451613,11.778554608931586,124,0.4201574264202601,-0.22088295687885007,"mean_train(nasa_power_precipitation_mm - open_meteo_precipitation_mm | entity_id, month)"
SEA_MY_KUALA_LUMPUR,4,-0.8217499999999999,7.948485893816614,120,0.4201574264202601,-0.22088295687885007,"mean_train(nasa_power_precipitation_mm - open_meteo_precipitation_mm | entity_id, month)"
SEA_MY_KUALA_LUMPUR,5,0.3792741935483871,8.95683153666737,124,0.4201574264202601,-0.22088295687885007,"mean_train(nasa_power_precipitation_mm - open_meteo_precipitation_mm | entity_id, month)"
SEA_MY_KUALA_LUMPUR,6,0.5355,9.292872288918602,120,0.4201574264202601,-0.22088295687885007,"mean_train(nasa_power_precipitation_mm - open_meteo_precipitation_mm | entity_id, month)"
SEA_MY_KUALA_LUMPUR,7,0.012096774193548309,9.489156179486598,124,0.4201574264202601,-0.22088295687885007,"mean_train(nasa_power_precipitation_mm - open_meteo_precipitation_mm | entity_id, month)"
SEA_MY_KUALA_LUMPUR,8,-1.4853225806451613,8.016804751999459,124,0.4201574264202601,-0.22088295687885007,"mean_train(nasa_power_precipitation_mm - open_meteo_precipitation_mm | entity_id, month)"
SEA_MY_KUALA_LUMPUR,9,-1.9006666666666665,11.629759908020771,120,0.4201574264202601,-0.22088295687885007,"mean_train(nasa_power_precipitation_mm - open_meteo_precipitation_mm | entity_id, month)"
SEA_MY_KUALA_LUMPUR,10,0.2142741935483872,11.598641648348663,124,0.4201574264202601,-0.22088295687885007,"mean_train(nasa_power_precipitation_mm - open_meteo_precipitation_mm | entity_id, month)"
SEA_MY_KUALA_LUMPUR,11,0.37033333333333335,11.76554183528626,120,0.4201574264202601,-0.22088295687885007,"mean_train(nasa_power_precipitation_mm - open_meteo_precipitation_mm | entity_id, month)"
SEA_MY_KUALA_LUMPUR,12,2.5641129032258068,14.118810379197484,124,0.4201574264202601,-0.22088295687885007,"mean_train(nasa_power_precipitation_mm - open_meteo_precipitation_mm | entity_id, month)"
SEA_PH_MANILA,1,4.983951612903225,8.480727056819704,124,4.26741273100616,-0.22088295687885007,"mean_train(nasa_power_precipitation_mm - open_meteo_precipitation_mm | entity_id, month)"
SEA_PH_MANILA,2,8.323982300884955,25.960872740799182,113,4.26741273100616,-0.22088295687885007,"mean_train(nasa_power_precipitation_mm - open_meteo_precipitation_mm | entity_id, month)"
SEA_PH_MANILA,3,5.945564516129032,18.003229714874376,124,4.26741273100616,-0.22088295687885007,"mean_train(nasa_power_precipitation_mm - open_meteo_precipitation_mm | entity_id, month)"
